Date,Close,Open,High,Low,Volume,Change %,Vol.
5/21/2015,4840.98,4768.69,4841.61,4746.03,305060,1.81%,305.06
5/22/2015,4951.34,4895.93,4951.99,4870.6,455850,2.28%,455.85
5/25/2015,5099.49,4949.11,5099.84,4949.11,465740,2.99%,465.74
5/26/2015,5198.92,5140.8,5199.3,5063.15,487950,1.95%,487.95
5/27/2015,5181.43,5216.17,5226.84,5126.86,470800,-0.34%,470.8
5/28/2015,4834.01,5174.1,5213.18,4831.33,571830,-6.71%,571.83
5/29/2015,4840.83,4839.53,4924.3,4665.52,427880,0.14%,427.88
6/1/2015,5076.18,4862.76,5079.32,4835.77,417500,4.86%,417.5
6/2/2015,5161.87,5091.27,5162.56,5047.08,412970,1.69%,412.97
6/3/2015,5143.59,5176.6,5186.97,5059.49,414260,-0.35%,414.26
6/4/2015,5181.42,5156.01,5194.23,4863.47,482770,0.74%,482.77
6/5/2015,5230.55,5254.9,5288.34,5104.18,545960,0.95%,545.96
6/8/2015,5353.75,5259.41,5370.61,5202.59,637310,2.36%,637.31
6/9/2015,5317.46,5379.47,5380.43,5251.21,570430,-0.68%,570.43
6/10/2015,5309.11,5254.3,5374.83,5209.68,442170,-0.16%,442.17
6/11/2015,5306.59,5305.14,5329.3,5248.16,392340,-0.05%,392.34
6/12/2015,5335.12,5329.28,5351.65,5283.09,430130,0.54%,430.13
6/15/2015,5221.17,5354.01,5362.45,5207.31,475750,-2.14%,475.75
6/16/2015,5064.82,5165.02,5204.3,5015.26,411680,-2.99%,411.68
6/17/2015,5138.83,5072.31,5158.37,4949.29,397120,1.46%,397.12
6/18/2015,4930.55,5107.69,5121.22,4926.43,364400,-4.05%,364.4
6/19/2015,4637.05,4847.06,4910.45,4634.69,358110,-5.95%,358.11
6/23/2015,4786.09,4641.42,4786.95,4455.33,365090,3.21%,365.09
6/24/2015,4880.13,4811.59,4883.73,4744.31,434640,1.96%,434.64
6/25/2015,4706.52,4906.24,4919.26,4667.22,446140,-3.56%,446.14
6/26/2015,4336.19,4573.87,4650.19,4278.68,446640,-7.87%,446.64
6/29/2015,4191.55,4446.84,4451.17,4000.93,525660,-3.34%,525.66
6/30/2015,4473,4161.07,4475.77,4016.01,527050,6.71%,527.05
7/1/2015,4253.02,4408.98,4526.13,4235.7,431720,-4.92%,431.72
7/2/2015,4108,4287.73,4312.19,4000.06,457060,-3.41%,457.06
7/3/2015,3885.92,4017.2,4164.63,3785.9,429300,-5.41%,429.3
7/6/2015,3998.54,4218.27,4218.27,3832.47,648100,2.90%,648.1
7/7/2015,3928,3877.85,3960.64,3743.62,679390,-1.76%,679.39
7/8/2015,3663.04,3651.06,3762.62,3612.25,581470,-6.75%,581.47
7/9/2015,3897.63,3621.68,3930.26,3537.83,503870,6.40%,503.87
7/10/2015,4106.56,3916.27,4179.11,3887.55,500700,5.36%,500.7
7/13/2015,4211.81,4132.23,4278.16,4072.43,502090,2.56%,502.09
7/14/2015,4112.15,4178.63,4258.51,4062.5,454420,-2.37%,454.42
7/15/2015,3966.76,4068.88,4114.24,3899.51,421960,-3.54%,421.96
7/16/2015,3997.36,3949.64,4067.02,3856.32,330530,0.77%,330.53
7/17/2015,4151.5,4023.76,4190.19,4000.23,331110,3.86%,331.11
7/20/2015,4160.61,4157.06,4221.69,4106.39,352670,0.22%,352.67
7/21/2015,4166.01,4109.76,4201.48,4081.7,318380,0.13%,318.38
7/22/2015,4157.16,4148.56,4187.43,4094.71,318950,-0.21%,318.95
7/23/2015,4250.81,4158.93,4262.06,4148.82,354470,2.25%,354.47
7/24/2015,4176.28,4255.2,4299.65,4154.62,392050,-1.75%,392.05
7/27/2015,3818.73,4097.8,4156.31,3817.17,365060,-8.56%,365.06
7/28/2015,3811.09,3690.97,3883.45,3627.42,383530,-0.20%,383.53
7/29/2015,3930.38,3839.96,3934,3769.19,276970,3.13%,276.97
7/30/2015,3815.41,3915.78,3968.53,3802.88,271550,-2.93%,271.55
7/31/2015,3816.7,3777.15,3863.62,3757.99,222380,0.03%,222.38
8/3/2015,3829.24,3766.07,3829.24,3742.58,245810,0.33%,245.81
8/4/2015,3948.16,3827.37,3948.45,3801.03,220240,3.11%,220.24
8/5/2015,3866.9,3937.62,3962.28,3858.66,200480,-2.06%,200.48
8/6/2015,3831.85,3802.93,3888.69,3793.24,147280,-0.91%,147.28
8/7/2015,3906.94,3866.43,3926.65,3857.91,183350,1.96%,183.35
8/10/2015,4084.36,3947.47,4101.73,3932.84,306780,4.54%,306.78
8/11/2015,4066.67,4083.59,4110.13,4042,322030,-0.43%,322.03
8/12/2015,4016.13,4025.67,4078.03,4015.35,255150,-1.24%,255.15
8/13/2015,4075.46,4010.01,4075.7,3967.82,242840,1.48%,242.84
8/14/2015,4073.54,4097.92,4113.16,4056.73,253390,-0.05%,253.39
8/17/2015,4077.87,4058.11,4081.77,4009.99,256940,0.11%,256.94
8/18/2015,3825.41,4084.31,4103.05,3816.55,319880,-6.19%,319.88
8/19/2015,3886.14,3748.27,3898.74,3668.19,269050,1.59%,269.05
8/20/2015,3761.45,3848.4,3880.82,3761.45,212170,-3.21%,212.17
8/21/2015,3589.54,3714.29,3757.78,3578.17,217990,-4.57%,217.99
8/24/2015,3275.53,3454.6,3468.15,3266.55,255440,-8.75%,255.44
8/25/2015,3042.93,3070.01,3200.11,3019.56,276080,-7.10%,276.08
8/26/2015,3025.69,3062.57,3192.93,2952.01,308270,-0.57%,308.27
8/27/2015,3205.64,3092.81,3206.72,3028.4,267300,5.95%,267.3
8/28/2015,3342.29,3246.24,3353.24,3223.62,299500,4.26%,299.5
8/31/2015,3366.54,3307.4,3368.28,3205.54,280250,0.73%,280.25
9/1/2015,3362.08,3296.53,3370.5,3190.58,352460,-0.13%,352.46
9/2/2015,3365.83,3220.85,3387.02,3213.64,347790,0.11%,347.79
9/7/2015,3250.49,3347.29,3422.22,3240.24,204220,-3.43%,204.22
9/8/2015,3334.02,3221.79,3340.22,3170.81,154600,2.57%,154.6
9/9/2015,3399.31,3344.82,3426.65,3330.29,220470,1.96%,220.47
9/10/2015,3357.56,3349.28,3398.32,3337.31,144880,-1.23%,144.88
9/11/2015,3347.19,3349.88,3383.13,3315.48,108550,-0.31%,108.55
9/14/2015,3281.13,3367.64,3373.92,3187.57,205460,-1.97%,205.46
9/15/2015,3152.23,3208.74,3240.08,3131.98,143560,-3.93%,143.56
9/16/2015,3309.25,3149.16,3345.92,3131.37,159710,4.98%,159.71
9/17/2015,3237,3287.66,3354.91,3237,169400,-2.18%,169.4
9/18/2015,3251.27,3254.44,3280.88,3227.83,106900,0.44%,106.9
9/21/2015,3308.25,3222.6,3312.55,3211.93,122790,1.75%,122.79
9/22/2015,3339.03,3312.37,3371.41,3303.18,146220,0.93%,146.22
9/23/2015,3263.03,3290.07,3315.94,3253.33,123170,-2.28%,123.17
9/24/2015,3285,3278.9,3300.86,3255.9,102010,0.67%,102.01
9/25/2015,3231.95,3272.66,3290.86,3201.91,121420,-1.61%,121.42
9/28/2015,3242.75,3226.61,3246.55,3186.51,74220,0.33%,74.22
9/29/2015,3178.85,3197.22,3208.42,3159.04,87150,-1.97%,87.15
9/30/2015,3202.95,3195.9,3223.91,3186.77,78560,0.76%,78.56
10/8/2015,3296.48,3324.98,3337.33,3294.6,132080,2.92%,132.08
10/9/2015,3340.12,3302.36,3352.38,3293.97,124350,1.32%,124.35
10/12/2015,3447.69,3351.14,3486.63,3347.25,221400,3.22%,221.4
10/13/2015,3445.04,3422.48,3452.05,3413.97,145430,-0.08%,145.43
10/14/2015,3406.11,3431.14,3458.7,3403.23,152170,-1.13%,152.17
10/15/2015,3486.82,3403.39,3486.82,3402.32,171160,2.37%,171.16
10/16/2015,3534.07,3508.52,3537.54,3487.1,208970,1.36%,208.97
10/19/2015,3534.18,3548.95,3572.99,3502.5,207610,0.00%,207.61
10/20/2015,3577.7,3527.88,3577.8,3510.44,179030,1.23%,179.03
10/21/2015,3473.25,3580.84,3601.24,3417.41,282080,-2.92%,282.08
10/22/2015,3524.53,3453.2,3530.77,3442.31,184310,1.48%,184.31
10/23/2015,3571.24,3536.84,3581.84,3515.82,198290,1.33%,198.29
10/26/2015,3589.26,3614.7,3620.76,3561.19,204250,0.50%,204.25
10/27/2015,3592.88,3569.45,3601.05,3486.1,192060,0.10%,192.06
10/28/2015,3524.92,3575.8,3598.17,3517.21,170980,-1.89%,170.98
10/29/2015,3533.31,3539.98,3561.81,3507.97,127010,0.24%,127.01
10/30/2015,3534.08,3530.22,3574.47,3497.57,139140,0.02%,139.14
11/2/2015,3475.96,3489.23,3543.45,3474.71,130000,-1.64%,130
11/3/2015,3465.49,3484.72,3501.7,3452.62,101400,-0.30%,101.4
11/4/2015,3628.54,3477.16,3628.54,3477.16,205420,4.70%,205.42
11/5/2015,3705.97,3630.78,3781.41,3627.3,398050,2.13%,398.05
11/6/2015,3793.37,3698.34,3801.7,3694.66,298750,2.36%,298.75
11/9/2015,3840.35,3796.38,3891.77,3796.38,356810,1.24%,356.81
11/10/2015,3833.24,3806.67,3876.49,3798.82,286520,-0.19%,286.52
11/11/2015,3833.65,3828.45,3843.11,3781.41,232230,0.01%,232.23
11/12/2015,3795.32,3841.74,3843.9,3771.27,217540,-1.00%,217.54
11/13/2015,3746.24,3756.2,3793.71,3727.58,203490,-1.29%,203.49
11/16/2015,3764.13,3682.73,3764.41,3680.07,161690,0.48%,161.69
11/17/2015,3758.39,3790.43,3852.77,3750.16,248530,-0.15%,248.53
11/18/2015,3715.58,3760.46,3771.85,3706.31,185690,-1.14%,185.69
11/19/2015,3774.97,3725.62,3775.23,3714.67,154630,1.60%,154.63
11/20/2015,3774.38,3778.88,3793.54,3757.03,186950,-0.02%,186.95
11/23/2015,3753.34,3774.44,3802.85,3743.41,175630,-0.56%,175.63
11/24/2015,3753.89,3745.76,3754.17,3702.74,143380,0.01%,143.38
11/25/2015,3781.61,3747.76,3781.86,3735.72,151950,0.74%,151.95
11/26/2015,3759.43,3795.25,3805.84,3756.82,173530,-0.59%,173.53
11/27/2015,3556.99,3739.1,3742.74,3534.39,208940,-5.38%,208.94
11/30/2015,3566.41,3554.89,3587.97,3455.07,173200,0.26%,173.2
12/1/2015,3591.7,3562.32,3617.31,3536.12,136540,0.71%,136.54
12/2/2015,3721.95,3587.76,3725.85,3573.4,213540,3.63%,213.54
12/3/2015,3749.3,3709.55,3758.45,3693.14,197760,0.73%,197.76
12/4/2015,3677.59,3719.73,3726.12,3667.29,151200,-1.91%,151.2
12/7/2015,3687.61,3681.58,3699.34,3658.58,113880,0.27%,113.88
12/8/2015,3623.02,3668.84,3668.84,3619.44,125780,-1.75%,125.78
12/9/2015,3635.94,3613.42,3655.16,3611.49,113330,0.36%,113.33
12/10/2015,3623.08,3634.37,3678.32,3615.99,120220,-0.35%,120.22
12/11/2015,3608.06,3605.37,3630.74,3578.15,110320,-0.41%,110.32
12/14/2015,3711.32,3573.88,3712.5,3571,151770,2.86%,151.77
12/15/2015,3694.39,3707.73,3717.36,3679.23,126480,-0.46%,126.48
12/16/2015,3685.44,3703.95,3713.09,3677.45,111340,-0.24%,111.34
12/17/2015,3755.89,3712.78,3768.84,3709.85,177920,1.91%,177.92
12/18/2015,3767.91,3754.96,3810.22,3750.93,173470,0.32%,173.47
12/21/2015,3865.96,3762.1,3877.82,3759.99,217440,2.60%,217.44
12/22/2015,3876.73,3872.1,3880.47,3841.59,180300,0.28%,180.3
12/23/2015,3866.38,3877.87,3926.69,3862.96,207020,-0.27%,207.02
12/24/2015,3829.4,3858.13,3867.68,3787.08,147180,-0.96%,147.18
12/25/2015,3838.2,3832.08,3848.02,3813.2,119620,0.23%,119.62
12/28/2015,3727.63,3847.53,3853.39,3727.63,153990,-2.88%,153.99
12/29/2015,3761.87,3723.05,3762.05,3710.48,101890,0.92%,101.89
12/30/2015,3765.18,3762.91,3765.66,3726.28,105630,0.09%,105.63
12/31/2015,3731,3760.9,3772.62,3727.32,101870,-0.91%,101.87
1/4/2016,3469.07,3725.86,3726.24,3468.95,115370,-7.02%,115.37
1/5/2016,3478.78,3382.18,3518.22,3377.28,162120,0.28%,162.12
1/6/2016,3539.81,3482.41,3543.74,3468.47,145970,1.75%,145.97
1/7/2016,3294.38,3481.15,3481.15,3284.74,44100,-6.93%,44.1
1/8/2016,3361.56,3371.87,3418.85,3237.93,185960,2.04%,185.96
1/11/2016,3192.45,3303.12,3342.48,3192.45,174640,-5.03%,174.64
1/12/2016,3215.71,3214.82,3242.25,3174.55,128230,0.73%,128.23
1/13/2016,3155.88,3240.48,3257.3,3155.88,120670,-1.86%,120.67
1/14/2016,3221.57,3076.64,3226.66,3072.04,134540,2.08%,134.54
1/15/2016,3118.73,3200.89,3216.8,3101.05,124600,-3.19%,124.6
1/18/2016,3130.73,3068.23,3165.62,3066.73,101130,0.38%,101.13
1/19/2016,3223.13,3132.7,3227.91,3119.22,127650,2.95%,127.65
1/20/2016,3174.38,3204.22,3225.95,3154.43,130650,-1.51%,130.65
1/21/2016,3081.35,3136.38,3202.54,3081.35,111190,-2.93%,111.19
1/22/2016,3113.46,3114.89,3132.17,3053.96,89950,1.04%,89.95
1/25/2016,3128.89,3129.03,3149.33,3105.1,81540,0.50%,81.54
1/26/2016,2940.51,3099.6,3106.53,2934.65,126930,-6.02%,126.93
1/27/2016,2930.35,2953.18,2963.54,2839.29,132230,-0.35%,132.23
1/28/2016,2853.76,2909.33,2941.89,2841.84,99220,-2.61%,99.22
1/29/2016,2946.09,2855.6,2965.31,2854.37,113300,3.24%,113.3
2/1/2016,2901.05,2939.04,2944.52,2869.56,86800,-1.53%,86.8
2/2/2016,2961.33,2901.53,2972.43,2901.51,88600,2.08%,88.6
2/3/2016,2948.64,2931.29,2954.71,2909.9,77390,-0.43%,77.39
2/4/2016,2984.76,2960.33,2999.21,2960.21,91780,1.22%,91.78
2/5/2016,2963.79,2982.06,2988.36,2962.85,76850,-0.70%,76.85
2/15/2016,2946.71,2888.43,2961.49,2886.02,72920,-0.58%,72.92
2/16/2016,3037.04,2962.19,3042.09,2962.19,112580,3.07%,112.58
2/17/2016,3063.32,3034.09,3065.78,3027.05,128290,0.87%,128.29
2/18/2016,3053.7,3079.53,3093.51,3049.84,124400,-0.31%,124.4
2/19/2016,3051.59,3047.94,3065.97,3032.63,87340,-0.07%,87.34
2/22/2016,3118.87,3083.93,3128.21,3071.33,140950,2.20%,140.95
2/23/2016,3089.36,3117.2,3119.22,3061.43,112570,-0.95%,112.57
2/24/2016,3109.55,3077.61,3109.55,3055.25,111780,0.65%,111.78
2/25/2016,2918.75,3104.41,3104.44,2905.46,157830,-6.14%,157.83
2/26/2016,2948.03,2942.1,2964.39,2902.95,106950,1.00%,106.95
2/29/2016,2877.47,2939.58,2939.87,2821.21,129340,-2.39%,129.34
3/1/2016,2930.69,2881.34,2950.44,2863.32,116050,1.85%,116.05
3/2/2016,3051.33,2933.92,3054.72,2933.12,175970,4.12%,175.97
3/3/2016,3058.42,3050.39,3078.44,3040.25,173110,0.23%,173.11
3/4/2016,3093.89,3047.54,3101.66,3032.42,219170,1.16%,219.17
3/7/2016,3104.84,3109,3130.9,3083.58,132460,0.35%,132.46
3/8/2016,3107.67,3100.15,3109.25,3001.83,136240,0.09%,136.24
3/9/2016,3071.91,3045.92,3072.92,3020.13,111470,-1.15%,111.47
3/10/2016,3013.15,3056.21,3074.16,3012.69,76070,-1.91%,76.07
3/11/2016,3018.28,2990.21,3026.44,2982.17,73330,0.17%,73.33
3/14/2016,3065.69,3039.57,3106.8,3034,117110,1.57%,117.11
3/15/2016,3074.78,3061.34,3077.08,3028.58,98310,0.30%,98.31
3/16/2016,3090.03,3068.87,3100.35,3064.52,124740,0.50%,124.74
3/17/2016,3124.2,3096.81,3147.84,3077.57,121660,1.11%,121.66
3/18/2016,3171.96,3136.22,3197.67,3130.1,197300,1.53%,197.3
3/21/2016,3249.44,3203.29,3267.78,3198.36,233270,2.44%,233.27
3/22/2016,3225.79,3231.61,3249.68,3218.73,161020,-0.73%,161.02
3/23/2016,3236.09,3217.73,3242.25,3202.98,125680,0.32%,125.68
3/24/2016,3181.85,3211.5,3221.91,3181.81,133130,-1.68%,133.13
3/25/2016,3197.82,3176.81,3204.44,3174.32,97400,0.50%,97.4
3/28/2016,3169.73,3206.95,3229.62,3161.88,103440,-0.88%,103.44
3/29/2016,3135.41,3171.31,3178.07,3122.76,97300,-1.08%,97.3
3/30/2016,3216.28,3161.29,3216.68,3161.29,117800,2.58%,117.8
3/31/2016,3218.09,3229.2,3241.93,3208.66,121550,0.06%,121.55
4/1/2016,3221.89,3213.67,3222.61,3165.86,118120,0.12%,118.12
4/5/2016,3264.49,3211.3,3271.93,3205.21,146050,1.32%,146.05
4/6/2016,3257.53,3250.52,3267.64,3236.2,120200,-0.21%,120.2
4/7/2016,3209.29,3266.29,3270.82,3208.64,112410,-1.48%,112.41
4/8/2016,3185.73,3189.85,3197.77,3163.3,101010,-0.73%,101.01
4/11/2016,3230.1,3213.51,3251.57,3213.51,125210,1.39%,125.21
4/12/2016,3218.45,3227.37,3232.26,3198.9,92870,-0.36%,92.87
4/13/2016,3261.38,3237.86,3296.52,3237.86,195610,1.33%,195.61
4/14/2016,3275.83,3277.1,3286.07,3252.05,113160,0.44%,113.16
4/15/2016,3272.21,3279.86,3282.98,3261.73,99810,-0.11%,99.81
4/18/2016,3228.45,3252.67,3252.67,3221.66,97090,-1.34%,97.09
4/19/2016,3238.3,3243.97,3250.73,3221.58,80870,0.31%,80.87
4/20/2016,3181.03,3244.14,3248.42,3107.37,162210,-1.77%,162.21
4/21/2016,3160.6,3160.8,3198.56,3150.94,104750,-0.64%,104.75
4/22/2016,3174.9,3142.56,3175.38,3137.99,77080,0.45%,77.08
4/25/2016,3162.03,3164.74,3172.27,3137.11,67520,-0.41%,67.52
4/26/2016,3179.16,3159.77,3181.1,3150.4,59020,0.54%,59.02
4/27/2016,3165.92,3181.93,3188.83,3162.69,60000,-0.42%,60
4/28/2016,3160.58,3169.33,3174.77,3135.64,69870,-0.17%,69.87
4/29/2016,3156.75,3153.54,3171.29,3149.4,58030,-0.12%,58.03
5/3/2016,3213.54,3159.82,3218.49,3151.4,98170,1.80%,98.17
5/4/2016,3209.46,3203.47,3222.88,3198.29,90860,-0.13%,90.86
5/5/2016,3213.92,3204.17,3217.28,3196.57,74730,0.14%,74.73
5/6/2016,3130.35,3213.14,3216.89,3130.15,108680,-2.60%,108.68
5/9/2016,3065.62,3115.43,3115.43,3055.01,99230,-2.07%,99.23
5/10/2016,3069.11,3055.21,3084.72,3055.18,68850,0.11%,68.85
5/11/2016,3082.81,3080.64,3102.88,3063.09,81790,0.45%,81.79
5/12/2016,3090.14,3059.38,3095.35,3035.02,78770,0.24%,78.77
5/13/2016,3074.94,3081.68,3103.1,3064.69,62630,-0.49%,62.63
5/16/2016,3095.31,3064.53,3095.56,3053.66,59460,0.66%,59.46
5/17/2016,3086.02,3095.52,3105.2,3073.46,65280,-0.30%,65.28
5/18/2016,3068.04,3071.53,3072.61,3039.46,82720,-0.58%,82.72
5/19/2016,3062.5,3060.34,3086.98,3058.14,60440,-0.18%,60.44
5/20/2016,3078.22,3047.78,3078.53,3041.52,56080,0.51%,56.08
5/23/2016,3087.22,3078.51,3098.48,3076.5,59700,0.29%,59.7
5/24/2016,3063.56,3083.24,3083.26,3052.59,58730,-0.77%,58.73
5/25/2016,3059.23,3079.75,3089.1,3054.87,56650,-0.14%,56.65
5/26/2016,3064.21,3056.6,3072.52,3027.44,60390,0.16%,60.39
5/27/2016,3062.5,3059.73,3073.76,3052.18,60470,-0.06%,60.47
5/30/2016,3066.71,3056.31,3075.26,3037.66,63100,0.14%,63.1
5/31/2016,3169.56,3068.6,3170.93,3068.6,138860,3.35%,138.86
6/1/2016,3160.55,3172.96,3181.79,3159.82,113150,-0.28%,113.15
6/2/2016,3167.1,3158.03,3168.82,3151.07,86000,0.21%,86
6/3/2016,3189.33,3172.95,3201.75,3162.09,101490,0.70%,101.49
6/6/2016,3178.79,3192.78,3197.22,3168.55,76690,-0.33%,76.69
6/7/2016,3177.05,3182.44,3186.62,3168.18,68930,-0.05%,68.93
6/8/2016,3163.99,3171.81,3174.97,3148.35,76290,-0.41%,76.29
6/13/2016,3066.34,3134.05,3145.61,3065.77,92980,-3.09%,92.98
6/14/2016,3075.98,3058.44,3078.75,3055.66,66280,0.31%,66.28
6/15/2016,3116.37,3043.96,3128.67,3042.23,87390,1.31%,87.39
6/16/2016,3094.67,3104.36,3112.48,3089.48,82980,-0.70%,82.98
6/17/2016,3110.36,3096.09,3131.05,3096.09,85400,0.51%,85.4
6/20/2016,3112.67,3114.91,3118.73,3089.71,63590,0.07%,63.59
6/21/2016,3106.32,3124.9,3155.49,3097.94,87970,-0.20%,87.97
6/22/2016,3133.96,3100.45,3134.06,3096.99,66490,0.89%,66.49
6/23/2016,3117.32,3129.72,3129.72,3102.48,67750,-0.53%,67.75
6/24/2016,3077.16,3110.65,3130.54,3033.97,104790,-1.29%,104.79
6/27/2016,3120.54,3065.13,3120.64,3064.97,83270,1.41%,83.27
6/28/2016,3136.4,3107.4,3139.43,3099.7,92030,0.51%,92.03
6/29/2016,3151.39,3142.48,3158.08,3139.13,103720,0.48%,103.72
6/30/2016,3153.92,3152.83,3163.72,3148.2,79690,0.08%,79.69
7/1/2016,3154.2,3156.93,3170.26,3148.29,71750,0.01%,71.75
7/4/2016,3204.7,3136.39,3210.6,3134.02,133310,1.60%,133.31
7/5/2016,3207.38,3199.16,3216.7,3198,130230,0.08%,130.23
7/6/2016,3216.8,3197.62,3217.52,3183.45,124900,0.29%,124.9
7/7/2016,3209.95,3206.55,3220.54,3190.12,118600,-0.21%,118.6
7/8/2016,3192.28,3199.75,3204.93,3183.96,89740,-0.55%,89.74
7/11/2016,3203.33,3199.04,3235.96,3197.63,138530,0.35%,138.53
7/12/2016,3273.18,3201.91,3273.47,3200.3,172530,2.18%,172.53
7/13/2016,3282.87,3274.02,3300.99,3271.78,175200,0.30%,175.2
7/14/2016,3276.76,3277.48,3281.95,3259.07,107530,-0.19%,107.53
7/15/2016,3276.28,3278.84,3285.03,3265.29,102670,-0.01%,102.67
7/18/2016,3262.02,3269.71,3281.64,3251.77,110310,-0.44%,110.31
7/19/2016,3248.23,3260.43,3264.73,3226.2,88890,-0.42%,88.89
7/20/2016,3237.61,3246.86,3254.51,3232.26,72700,-0.33%,72.7
7/21/2016,3252.52,3238.34,3271.37,3238.3,86010,0.46%,86.01
7/22/2016,3225.16,3251.24,3253.77,3220.89,86030,-0.84%,86.03
7/25/2016,3230.89,3220.17,3243.79,3218.14,70200,0.18%,70.2
7/26/2016,3269.59,3228.23,3269.75,3228.01,81050,1.20%,81.05
7/27/2016,3218.24,3270.08,3276.51,3157.41,160190,-1.57%,160.19
7/28/2016,3221.14,3204.46,3235.78,3195.27,112780,0.09%,112.78
7/29/2016,3203.93,3217.19,3225.42,3198.68,88050,-0.53%,88.05
8/1/2016,3176.81,3196.43,3199.98,3156.75,87000,-0.85%,87
8/2/2016,3189.05,3173.76,3189.05,3165.54,62170,0.39%,62.17
8/3/2016,3193.51,3179.68,3197.16,3173.54,72860,0.14%,72.86
8/4/2016,3201.29,3190.55,3201.55,3170.42,73500,0.24%,73.5
8/5/2016,3205.11,3201.35,3224.87,3192.86,77200,0.12%,77.2
8/8/2016,3234.18,3199.57,3234.48,3187.25,86680,0.91%,86.68
8/9/2016,3256.98,3232.6,3257.33,3229.17,91070,0.70%,91.07
8/10/2016,3243.34,3255.18,3261.86,3242.75,90430,-0.42%,90.43
8/11/2016,3233.36,3239.56,3274.03,3232.61,101040,-0.31%,101.04
8/12/2016,3294.23,3231.81,3294.23,3231.14,116250,1.88%,116.25
8/15/2016,3393.42,3303.47,3417.91,3302.38,220540,3.01%,220.54
8/16/2016,3378.25,3403.38,3418.69,3372.02,196390,-0.45%,196.39
8/17/2016,3373.05,3377.77,3394.39,3356.92,138850,-0.15%,138.85
8/18/2016,3364.49,3369.95,3394.79,3349.69,142380,-0.25%,142.38
8/19/2016,3365.02,3358.55,3374.05,3341.19,119960,0.02%,119.96
8/22/2016,3336.79,3364.68,3372.83,3335.47,107950,-0.84%,107.95
8/23/2016,3341.83,3332.62,3359.65,3324.96,92930,0.15%,92.93
8/24/2016,3329.86,3341.93,3348.13,3323.73,81190,-0.36%,81.19
8/25/2016,3308.97,3314.08,3315.08,3279.81,100590,-0.63%,100.59
8/26/2016,3307.09,3312.5,3328.95,3301.74,81530,-0.06%,81.53
8/29/2016,3307.78,3306.57,3315.08,3297.07,77040,0.02%,77.04
8/30/2016,3311.99,3310.32,3325.12,3304.6,75730,0.13%,75.73
8/31/2016,3327.79,3310.57,3333.97,3304.66,79570,0.48%,79.57
9/1/2016,3301.58,3326.74,3329.35,3301.21,84950,-0.79%,84.95
9/2/2016,3314.11,3298.72,3320.43,3295.76,82790,0.38%,82.79
9/5/2016,3319.68,3321.01,3338.42,3314.63,78290,0.17%,78.29
9/6/2016,3342.63,3322.02,3347.95,3300.13,98280,0.69%,98.28
9/7/2016,3340.82,3344.07,3357.36,3337.75,102940,-0.05%,102.94
9/8/2016,3339.56,3338.01,3343.39,3328.23,71920,-0.04%,71.92
9/9/2016,3318.04,3339.37,3344.95,3318.04,82660,-0.64%,82.66
9/12/2016,3262.6,3271.87,3276.72,3234.57,122920,-1.67%,122.92
9/13/2016,3260.33,3265.34,3269.22,3246.39,67180,-0.07%,67.18
9/14/2016,3238.73,3245.74,3254.99,3231.34,70430,-0.66%,70.43
9/19/2016,3263.12,3242.74,3264.9,3242.74,58830,0.75%,58.83
9/20/2016,3257.4,3264.66,3265.04,3252.39,52780,-0.18%,52.78
9/21/2016,3266.64,3257.71,3270.9,3254.32,59140,0.28%,59.14
9/22/2016,3291.12,3281.47,3303.2,3277.98,75750,0.75%,75.75
9/23/2016,3275.67,3292.28,3293.92,3275.03,57990,-0.47%,57.99
9/26/2016,3220.28,3267.69,3267.69,3220.28,70450,-1.69%,70.45
9/27/2016,3240.75,3214.87,3240.78,3214.44,58460,0.64%,58.46
9/28/2016,3230.89,3243.65,3243.65,3228,44730,-0.30%,44.73
9/29/2016,3244.39,3234.86,3257.77,3234.8,55450,0.42%,55.45
9/30/2016,3253.28,3240.18,3260.94,3239.04,44980,0.27%,44.98
10/10/2016,3293.87,3265.36,3294.64,3258.96,80520,1.25%,80.52
10/11/2016,3306.56,3296.87,3308,3292.88,87710,0.39%,87.71
10/12/2016,3300.01,3299.14,3302.56,3289.75,68670,-0.20%,68.67
10/13/2016,3302.65,3299.16,3307.41,3292.4,81220,0.08%,81.22
10/14/2016,3305.85,3298.73,3306.69,3285.73,82320,0.10%,82.32
10/17/2016,3277.88,3305.96,3309.01,3271.54,86110,-0.85%,86.11
10/18/2016,3321.33,3272.68,3321.33,3272.68,102860,1.33%,102.86
10/19/2016,3316.24,3323.3,3332.52,3309.83,101170,-0.15%,101.17
10/20/2016,3318.6,3317.18,3324.9,3312.17,79240,0.07%,79.24
10/21/2016,3327.74,3315.72,3341.56,3309.18,109790,0.28%,109.79
10/24/2016,3367.58,3332.51,3382.83,3330.97,153010,1.20%,153.01
10/25/2016,3367.45,3367.48,3373.91,3356.59,111190,0.00%,111.19
10/26/2016,3354.8,3365.2,3367.83,3349.57,98030,-0.38%,98.03
10/27/2016,3345.7,3351.46,3352.35,3335.13,77630,-0.27%,77.63
10/28/2016,3340.13,3347.14,3370.75,3337.29,93130,-0.17%,93.13
10/31/2016,3336.28,3332.41,3340.47,3317.33,71350,-0.12%,71.35
11/1/2016,3359.05,3338.71,3359.39,3334.46,74940,0.68%,74.94
11/2/2016,3333.35,3350.71,3356.4,3331.38,91200,-0.77%,91.2
